"","facebook_I_alphas","facebook_I_gammas","facebook_I_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_clicks_P_alphas","search_clicks_P_gammas","search_clicks_P_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","tv_S_inflexion","ooh_S_inflexion","print_S_inflexion","facebook_I_inflexion","search_clicks_P_inflexion","newsletter_inflexion","tv_S_inflation","ooh_S_inflation","print_S_inflation","facebook_I_inflation","search_clicks_P_inflation","newsletter_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","mape.qt10","robynPareto","coef0","error_score","bestModRF","refreshStatus","iterations","cluster","top_sol"
"1",1.63604934,0.50704289564,0.024745155849,1.251665597,0.60976025535,0.38863288759,0.50085080729,0.31385816009,0.3996708808,0.88861513295,0.86556640371,0.10786503027,2.8752120563,0.76051692834,0.25591849191,0.9700623565,0.90548609086,0.34802995754,1,143918.746592182,161322.60472374,24234.3060687116,6423.67204946726,17048.4099036906,71408.7400633859,1.53340011508517,1.66559284707445,1.12084803768776,1.02473475631518,1.34229704784926,1.62775023550973,0.944612551721575,NA,NA,0.0527021557420157,NA,NA,0.0527021557420157,0.337342098693525,0,59739.7155980717,59739.7155980717,65481090.2533626,1e-04,1,0.0452911853790283,0.0452911853790283,"5_277_2",1,1,1,TRUE,1,NA,0.113811349156209,TRUE,0,NA,NA,NA
"2",1.58714163040764,0.501233743854522,0.027044103839828,1.31284677350955,0.626186445412675,0.382407991692217,0.502817468778404,0.303709510871885,0.394645319101531,0.883310266078662,0.85252433029344,0.101524857231631,2.93584766198153,0.775693295721401,0.254879775210382,0.977393923835032,0.918510315221783,0.339638967960382,1,145907.758024439,155592.172161572,23869.1348857464,6347.82866182568,17523.3139802345,83028.5501958401,1.5139452263206,1.65177322577054,1.11294559065132,1.02709661097726,1.34044113567874,1.61156986864423,0.946183796265417,NA,NA,0.0522188764048557,NA,NA,0.0522188764048557,0.0163290274611766,0,46715.2387943253,0.000613477062282337,65481090.2533626,1e-04,1,0.054304838180542,104.142447710037,"5_221_3",5,221,3,TRUE,1,FALSE,0.00953821945572663,TRUE,1,1543,3,FALSE
