"","facebook_I_alphas","facebook_I_gammas","facebook_I_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_clicks_P_alphas","search_clicks_P_gammas","search_clicks_P_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","tv_S_inflexion","ooh_S_inflexion","print_S_inflexion","facebook_I_inflexion","search_clicks_P_inflexion","newsletter_inflexion","tv_S_inflation","ooh_S_inflation","print_S_inflation","facebook_I_inflation","search_clicks_P_inflation","newsletter_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"1",1.56107800859236,0.501725341909045,0.035505193312949,1.3129817064586,0.601432886982611,0.390706230512299,0.512872700006706,0.329280728635256,0.394022574128109,0.871110235913057,0.876805352983376,0.108556813550707,2.95830130793057,0.766318334794013,0.265795643503376,0.977319299106369,0.924456110814904,0.333475925226624,1,146796.516112266,168624.131487318,24548.9786068951,6343.42042333064,17486.8334122644,80514.564902559,1.49996682365208,1.65007669885595,1.12171705450569,1.03588619385376,1.36020255277081,1.63321183556296,0.946865911319501,NA,NA,0.0519059742215797,NA,NA,0.0519059742215797,0.0242275271922814,0,38659.6509491729,0.000490443168782265,65481090.2533626,1e-04,1,0.055182933807373,10.4478409290314,"1_22_2",1,22,2,149,FALSE,TRUE,2,0.0228064187654503,2,FALSE
"2",1.56107800859236,0.501725341909045,0.035505193312949,1.3129817064586,0.601432886982611,0.390706230512299,0.512872700006706,0.329280728635256,0.394827739597889,0.873244482852166,0.88050003072707,0.109055893567996,2.9593613626121,0.7742759679,0.265021320604013,0.97572657420828,0.928459343918089,0.333475925226624,1,147432.198721595,168712.503014804,24652.4245391978,6343.42042333064,17652.1701474698,80514.564902559,1.49996682365208,1.65227084910936,1.12234483220773,1.03588619385376,1.35878177226666,1.63321183556296,0.946869917065491,NA,NA,0.0519040176051009,NA,NA,0.0519040176051009,0.0242433381314191,0,38659.6509491729,0.000490443168782265,65481090.2533626,1e-04,1,0.0542199611663818,12.4272229671478,"1_26_4",1,26,4,179,FALSE,TRUE,2,0.0228346136361672,2,FALSE
"3",1.68596400353503,0.515918523762548,0.0255134802540955,1.30585767507643,0.590029628134204,0.392322183747587,0.510575198234395,0.313020616361172,0.392074830448314,0.884814175882484,0.87152460132172,0.110986934976028,2.90107158652293,0.740399835325987,0.258104822305414,0.980744227670701,0.90485772147121,0.343265748193503,1,143772.71882471,160095.190902294,24401.1349112579,6522.2955714746,16742.4867532521,79136.7911889491,1.52229330409991,1.64479291796103,1.12478044172076,1.02552286479388,1.34622012005063,1.63749405732981,0.947753274205921,NA,NA,0.0514707229333054,NA,NA,0.0514707229333054,0.0370067476585196,0,29156.3705847786,0.000345298505632967,65481090.2533626,1e-04,1,0.0696310997009277,12.5644629001617,"1_26_6",1,26,6,181,FALSE,TRUE,1,0.0475424520389104,1,FALSE
"4",1.67915378143949,0.515266133048917,0.0353332608991911,1.32439005652866,0.592845309557389,0.391324172160472,0.51121934484642,0.32043825531256,0.390059433420858,0.884157441915605,0.871449328616752,0.110144038124116,2.9239457757586,0.769420866308408,0.263769141902102,0.970825272459236,0.907816604970828,0.331630248821019,1,144138.545107046,163676.421764938,24399.024590754,6514.608113752,17515.4392159913,79422.0263577523,1.49583062556908,1.63936108189614,1.12371600721705,1.03570605170834,1.35649039980562,1.63484671312048,0.947082265454857,NA,NA,0.0518001897093882,NA,NA,0.0518001897093882,0.0260569455870465,0,37189.8810634316,0.000467995209046994,65481090.2533626,1e-04,1,0.0556349754333496,14.2357089519501,"1_30_3",1,30,3,206,FALSE,TRUE,1,0.0262304161243678,1,FALSE
"5",1.57437622859236,0.506751372901656,0.0218704996660701,1.32678663001274,0.59763549829242,0.38959587594685,0.511327027105612,0.321199446693165,0.393311933344432,0.877837801798408,0.888454492319427,0.10870295374925,2.94782412631274,0.765346173190701,0.266443951764267,0.963747974389172,0.912774636048025,0.337974425280127,1,144981.428352903,164409.855372632,24875.1340951309,6406.24434892151,17478.1245542636,79903.0392757407,1.51014431447952,1.64814496849883,1.12190080737819,1.02179706052573,1.36139437838864,1.63028239012748,0.946729105949657,NA,NA,0.0519727529249565,NA,NA,0.0519727529249565,0.0227856840374497,0,39998.9950599888,0.000510899121079927,65481090.2533626,1e-04,1,0.054872989654541,16.2319278717041,"1_34_5",1,34,5,236,FALSE,TRUE,2,0.0201441612500713,2,FALSE
"6",1.6529799876879,0.509363387876688,0.0311764297504013,1.34611125450318,0.59167497790949,0.391138451197322,0.511725968555081,0.314289512921719,0.392561377396903,0.891840071092675,0.860893596665924,0.108351746281097,2.87678780509618,0.734958970919236,0.263308846947707,0.980100843291083,0.920260421743057,0.340061140103057,1,146189.694804761,160794.736133409,24103.4773198435,6439.72236951069,16721.810070151,79248.1048570709,1.51491227540926,1.64610963762407,1.12145930939254,1.0313701912471,1.3556500249289,1.63435501048963,0.947222521731453,NA,NA,0.0517314970273953,NA,NA,0.0517314970273953,0.0284489310626698,0,34992.5338044202,0.000434434878771336,65481090.2533626,1e-04,1,0.0538508892059326,17.5972709655762,"1_37_5",1,37,5,257,FALSE,TRUE,2,0.0308340070270975,1,FALSE
"7",1.71259636996815,0.518647001778854,0.0314849154426306,1.25870564179618,0.605029610475096,0.39059271852459,0.51358344231182,0.336385503633393,0.391306480931032,0.883879640390764,0.878117488840701,0.108908363741665,2.93363753821083,0.774726707764204,0.264816234153057,0.971940958380255,0.914489987367771,0.341549087738726,1,145286.909489466,171959.95965356,24585.7171638216,6557.11044329485,17658.1453170735,80985.370841041,1.51833049562594,1.64271784955583,1.1221591859949,1.03169068456159,1.35840595793898,1.63291187423181,0.947482723010512,NA,NA,0.0516038172491858,NA,NA,0.0516038172491858,0.0322502492211345,0,32524.0842944834,0.000396733973517274,65481090.2533626,1e-04,1,0.06644606590271,17.7330260276794,"1_37_7",1,37,7,259,FALSE,TRUE,2,0.0382166081195522,1,FALSE
"8",1.59203118145223,0.497875488322293,0.0254990053213567,1.34554087988535,0.592845309557389,0.391324172160472,0.512059599349371,0.32018235409053,0.393176881965153,0.878481303575478,0.885267064840701,0.10863840251656,2.90426750039554,0.766880053901274,0.266443951764267,0.963747974389172,0.912774636048025,0.337974425280127,1,144981.428352903,163874.895332117,24785.8916321502,6294.19297425355,17513.1536156869,79422.0263577523,1.51014431447952,1.64777837005633,1.12181963494549,1.0255080056516,1.36139437838864,1.63484671312048,0.946921348415866,NA,NA,0.0518788892793373,NA,NA,0.0518788892793373,0.0246324127692452,0,38200.09395287,0.000483424303414869,65481090.2533626,1e-04,1,0.0571820735931396,18.1857650279999,"1_38_7",1,38,7,266,FALSE,TRUE,1,0.0235545856984186,2,FALSE
"9",1.70856629417197,0.518238325134013,0.0257959235233949,1.31504992992357,0.597377715662866,0.391138451197322,0.511725968555081,0.314289512921719,0.392561377396903,0.891840071092675,0.860893596665924,0.108351746281097,2.87678780509618,0.734958970919236,0.263308846947707,0.980100843291083,0.920260421743057,0.340061140103057,1,146189.694804761,160794.736133409,24103.4773198435,6551.63640541681,16721.810070151,80011.9214393585,1.51491227540926,1.64610963762407,1.12145930939254,1.02581289334645,1.3556500249289,1.63435501048963,0.947226286359932,NA,NA,0.051729651985283,NA,NA,0.051729651985283,0.0284568361929539,0,34992.5338044202,0.000434434878771336,65481090.2533626,1e-04,1,0.0553741455078125,19.5717489719391,"1_41_7",1,41,7,287,FALSE,TRUE,2,0.0308481845239146,1,FALSE
"10",1.7033238777707,0.512229520914395,0.0317281647460701,1.29250489705732,0.597853942646561,0.390812365998182,0.512219726055101,0.33838488304828,0.392589508105632,0.874175181193312,0.873678856397389,0.107174548375851,2.96348088302612,0.779410976891847,0.259843455091146,0.978778247427389,0.912563340441656,0.337974425280127,1,144947.867014094,173125.401839367,24461.438127576,6475.99033948962,17660.7309627901,80045.3287389897,1.51014431447952,1.64618583088158,1.11998199272047,1.03194354619244,1.34935610717366,1.63349240380243,0.946919362744023,NA,NA,0.0518798596646354,NA,NA,0.0518798596646354,0.0250884046696903,0,38054.8004047042,0.000481205218814851,65481090.2533626,1e-04,1,0.0649690628051758,20.1894199848175,"1_43_2",1,43,2,296,FALSE,TRUE,2,0.0244319778668826,1,FALSE
