"","facebook_I_alphas","facebook_I_gammas","facebook_I_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_clicks_P_alphas","search_clicks_P_gammas","search_clicks_P_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","tv_S_inflexion","ooh_S_inflexion","print_S_inflexion","facebook_I_inflexion","search_clicks_P_inflexion","newsletter_inflexion","tv_S_inflation","ooh_S_inflation","print_S_inflation","facebook_I_inflation","search_clicks_P_inflation","newsletter_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","mape.qt10","robynPareto","coef0","error_score","bestModRF","refreshStatus","iterations","cluster","top_sol"
"1",1.63604934,0.50704289564,0.024745155849,1.251665597,0.60976025535,0.38863288759,0.50085080729,0.31385816009,0.3996708808,0.88861513295,0.86556640371,0.10786503027,2.8752120563,0.76051692834,0.25591849191,0.9700623565,0.90548609086,0.34802995754,1,143918.746592182,161322.60472374,24234.3060687116,6423.67204946726,17048.4099036906,71408.7400633859,1.53340011508517,1.66559284707445,1.12084803768776,1.02473475631518,1.34229704784926,1.62775023550973,0.944612551721575,NA,NA,0.0527021557420157,NA,NA,0.0527021557420157,0.337342098693525,0,59739.7155980717,59739.7155980717,65481090.2533626,1e-04,1,0.0524501800537109,0.0524501800537109,"5_277_2",1,1,1,TRUE,1,NA,0.113811349156209,TRUE,0,NA,NA,NA
"2",1.54307614646752,0.484232892458955,0.019758408489,1.33876181443312,0.630810539686815,0.38247740558651,0.512346416792412,0.315463226443944,0.392177047857377,0.873392408356369,0.869479971719427,0.109475730695542,2.96603910677134,0.782518565586115,0.265130747018025,0.981452937673248,0.898893130635541,0.339786959910701,1,142792.860196539,161355.124992919,24343.8839487039,6121.49299108228,17842.4061875564,83648.3400819622,1.51428408397622,1.64506936958337,1.12287347523764,1.01964963240392,1.35898237692625,1.61174852271831,0.945389151163221,NA,NA,0.0526223443352034,NA,NA,0.0526223443352034,0.0131492570193049,0,51790.6405431386,0.000690994240449459,65481090.2533626,1e-04,1,0.0530478954315186,52.8403038978577,"1_112_2",1,112,2,TRUE,1,FALSE,0.00889558420427273,TRUE,1,779,3,FALSE
