"","solID","mape","decomp.rssd","nrmse","nrmse_train","facebook_I_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_clicks_P_thetas","tv_S_thetas","facebook_I_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_clicks_P_alphas","tv_S_alphas","facebook_I_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_clicks_P_gammas","tv_S_gammas","cluster","n","top_sol"
"75","1_103_6",0,0.0776229693650635,0.0505982420537698,0.0505982420537698,0.628145299879252,0.550236004614339,0.88134229585071,0.533186689110711,0.979452336661339,0.169508162620021,0.454981225788911,0.808526255368646,0.460645477239098,0.229598060919878,0.962665292460377,0.814748308629429,0.200881954723692,0.408128505779673,0.659403757024141,0.804525406793855,0.714342377076438,0.503384623985473,2,47,FALSE
"76","1_104_2",0,0.0340206731200879,0.0515654419497327,0.0515654419497327,0.440720487731161,0.705159995115774,0.773449792386756,0.505301380231037,0.607583696336327,0.653331323255495,0.227890628108485,0.95792738626444,0.657961435594074,0.041866943045595,0.770194026047926,0.645017786156431,0.844697505175284,0.502691108105725,1,0.758656393161896,0.901528021996451,0,3,56,TRUE
"77","1_104_6",0,0.0328727094046637,0.0515800044221141,0.0515800044221141,0.0974602364936529,0.442388090794593,0.0066165233384502,0.427492508251087,0.879572006325425,0.0995462505374749,0.031430605474787,0.889017043019262,0.34569221801493,0.94640909586219,0.820802957306501,0.290577291052945,0.10191247736405,0.673055538488662,0.408813799412572,0.0646014777893133,0.701264989558843,0.949480898988109,2,47,FALSE
"78","1_105_5",0,0.0754899741149106,0.050632865943265,0.050632865943265,0.617915110211744,0.223672016642432,0.550338503285298,0.604400044415128,0.294157190170006,0.447764165377984,0.0796953363252574,0.632994875307434,0,0.88222892249339,0.99340478219793,0.691812623385134,0.17539081839431,0.658110287009399,0.76796889370781,0.432641747005301,0.35193584354905,0.478718875424667,3,56,FALSE
"79","1_106_1",0,0.0166624428542348,0.0523419905347587,0.0523419905347587,0.631370488250334,0.773342108804613,0.0539076253753119,0.337464114888173,0.728029446698414,0.202171174089685,0.0791272573120045,0.905768909484566,0.408782935149694,0.529275570046149,0.87891516497407,0.588413416353336,0.372926872241297,0.874449990430935,0.282533328100073,0.541439500052009,0.348222247933663,0.958685862687966,2,47,FALSE
"80","1_106_6",0,0.0137838869940836,0.0526286465698767,0.0526286465698767,0.614593928095861,0.206757144135908,0.161194695026987,0.805231573017612,0.354874892000421,0.511837673034087,0.403060626280351,0.884160972805301,0.629042029996512,0.06800303200645,0.880155230076518,0.997332246791872,0.744341672441274,0.93522449133671,0.914748142503215,0.73328856086493,0.899018814297296,0.827240116603894,3,56,FALSE
"81","1_107_3",0,0.0169146033325596,0.0523108851354464,0.0523108851354464,0.507535528182652,0.409022777229082,0.041370923667551,0.27731792525513,0.305370676887851,0.736450180235222,0.0203582147494711,1,0.255941587877905,0.691429601380425,0.993710025487332,1,0.728790995765868,0.744173140375529,0.324556353824573,0.191623107695718,0.897297186179401,0.170249119710327,3,56,FALSE
"82","1_107_6",0,0.0245859241348586,0.0518888144939929,0.0518888144939929,0.503658000984533,0.452874843286219,0.479627496511641,0.736555553041614,0.40187652306096,0.371104552698624,0.196828536533266,0.585610193318128,0.710024392457402,0.462623244053635,0.751180815924619,0.333353766282782,0.533282292787292,0.503988750928222,0.513712553074975,0.881495155340067,0.832839477722354,0.917258825717489,2,47,FALSE
"83","1_108_1",0,0.0715909743942945,0.0506361065030291,0.0506361065030291,0.628145299879252,0.22359598537584,0.760972838202317,0.59272663872823,1,0.0120434378394515,0.3441777095009,0.808526255368646,0.724291834819817,0.33850628965881,0.873043322846619,0.045593062737997,0.200881954723692,0.959281323551669,0.935334212051149,0.230589819541793,0.781511032607541,0.531143755740947,2,47,FALSE
"84","1_108_2",0,0.0141390306330827,0.0525718495770961,0.0525718495770961,0.803550477075933,0.285191331062408,0.390240094473061,0.425266726259497,0.525750897662216,0.140140875064819,0.466304364443539,0.869515368383705,0.611286353168062,0.59844305812545,0.847317647811753,0.624827714841619,0.265564541332683,0.978396908390018,0.275582983276704,0.0681364215007123,0.94070896207845,0.728590318220056,3,56,FALSE
"85","1_108_6",0,0.0150475122304086,0.052454613262396,0.052454613262396,0.409795718613507,0.480096456815437,0.206071516793241,0.676516041381252,0.597231209149513,0.450259919465186,0.0109593160591648,0.898405377194892,0.646100719180184,0.260369425083893,0.741942496544596,0.718831630065217,0.147897608878414,0.768733941650993,0.271275757678188,0.495867649481941,0.991465700062214,0.686721706964719,3,56,FALSE
