"","facebook_I_alphas","facebook_I_gammas","facebook_I_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_clicks_P_alphas","search_clicks_P_gammas","search_clicks_P_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","tv_S_inflexion","ooh_S_inflexion","print_S_inflexion","facebook_I_inflexion","search_clicks_P_inflexion","newsletter_inflexion","tv_S_inflation","ooh_S_inflation","print_S_inflation","facebook_I_inflation","search_clicks_P_inflation","newsletter_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"11",1.4701805715,0.51455123648,0.04433909136,1.74044749475,0.84994866353,0.36259993498,0.54021826285,0.47867492986,0.36857274631,0.910959065,0.78992554975,0.109620362494,2.75960179875,0.55625472159,0.08552658885,0.9789108266,0.46387689668,0.303134159784,1,73545.4642663207,241264.582511819,22116.5028561744,6520.06432087448,10561.0545275652,96188.7292662414,1.43474155348785,1.58360332691189,1.12305570507962,1.045229122863,1.09340113638834,1.56215712531081,0.950594318391983,NA,NA,0.0496162139849439,NA,NA,0.0496162139849439,0.461948792163004,0,7316.83690147967,1.174086677e-05,65481090.2533626,1e-04,1,0.142069816589355,610.226074934006,"1_264_7",1,264,7,1848,FALSE,TRUE,2,0.107859384921169,3,FALSE
"12",1.4701805715,0.48959162887,0.04433909136,1.74044749475,0.84994866353,0.36259993498,0.54021826285,0.47867492986,0.36857274631,0.910959065,0.78992554975,0.109620362494,2.75960179875,0.55625472159,0.08552658885,0.9789108266,0.46387689668,0.303134159784,1,73545.4642663207,241264.582511819,22116.5028561744,6203.79212968461,10561.0545275652,96188.7292662414,1.43474155348785,1.58360332691189,1.12305570507962,1.045229122863,1.09340113638834,1.56215712531081,0.950600921300678,NA,NA,0.0496128983513278,NA,NA,0.0496128983513278,0.461695443362857,0,7316.83690147967,1.174086677e-05,65481090.2533626,1e-04,1,0.174477100372314,615.833007097244,"1_269_2",1,269,2,1878,FALSE,TRUE,1,0.107695488605904,3,FALSE
"13",1.88798676675,0.47752772205,0.006930313716,1.07624683525,0.79114782871,0.36187690198,0.50579611732,0.49303286849,0.37680006928,0.9533585329,0.92309654988,0.117091024309,1.5133681115,0.70072924843,0.10622721498,0.9900658627,0.47004004633,0.31079365189,1,74548.5208900948,249745.863263754,25845.0821868925,6049.25618233231,13548.0973571645,89450.1629677936,1.4506669630121,1.60449953053633,1.13254924816947,1.00680313050234,1.11865226193576,1.56041070408903,0.950338759334892,NA,NA,0.0497443725037369,NA,NA,0.0497443725037369,0.44790600039992,0,8669.79946448286,3.240481521e-05,65481090.2533626,1e-04,1,0.154168844223022,619.073266029358,"1_271_4",1,271,4,1894,FALSE,TRUE,3,0.0987751519197879,3,FALSE
"14",1.676364,0.50812161251,0.27803293212,2.26578457775,0.84113233965,0.36408450757,0.53810597465,0.312784965228,0.39306053152,0.99673563115,0.99086350039,0.17660750674,2.08380422775,0.40672663694,0.11035623546,0.99905604135,0.45129834321,0.3023567361505,1,71548.7821625559,160076.712591976,27743.2640691883,6902.18995396853,7892.79128771861,95374.950954083,1.43314464045986,1.64746266613499,1.21430521963758,1.37530708861431,1.12382731544573,1.56575525461586,0.950562399438501,NA,NA,0.0496322388819488,NA,NA,0.0496322388819488,0.436927810927271,0,20169.0607401483,0.0002080343179,65481090.2533626,1e-04,1,0.154198169708252,619.600090026855,"1_271_7",1,271,7,1897,FALSE,TRUE,1,0.0916728459486849,3,FALSE
"15",1.942256791,0.60821411859,0.07255258314,1.0229484955,0.93311544373,0.33680024506,0.507957552725,0.45251028709,0.39087269404,0.95869001755,0.40573445932,0.128030820169,2.19440811425,0.69364200309,0.26224001853,0.9900541882,0.9260513161,0.32122517455,1,146948.652906729,231258.235593982,11359.878691463,7710.55760704612,15665.3983017283,102154.833004654,1.4729320379709,1.64154863740731,1.14674350346879,1.07626008603273,1.35370260347797,1.50216536867983,0.948378690017598,NA,NA,0.0507165479008016,NA,NA,0.0507165479008016,0.387136732766045,0,41933.1450598453,0.0005404396102,65481090.2533626,1e-04,1,0.15240216255188,623.321480989456,"1_274_5",1,274,5,1916,FALSE,TRUE,3,0.0594988910965309,3,FALSE
"16",2.45845825275,0.345254757016,0.24686957262,1.07624683525,0.79114782871,0.36187690198,0.50579611732,0.49303286849,0.37680006928,0.9533585329,0.92309654988,0.117091024309,1.5133681115,0.70072924843,0.10622721498,0.9900658627,0.47004004633,0.31079365189,1,74548.5208900948,249745.863263754,25845.0821868925,4616.88372345537,13548.0973571645,89450.1629677936,1.4506669630121,1.60449953053633,1.13254924816947,1.31948220664273,1.11865226193576,1.56041070408903,0.950510820114223,NA,NA,0.0496581233295935,NA,NA,0.0496581233295935,0.445162407344141,0,8669.79946448286,3.240481521e-05,65481090.2533626,1e-04,1,0.15355110168457,624.829389095306,"1_275_6",1,275,6,1924,FALSE,TRUE,2,0.0969999927549343,3,FALSE
"17",1.69656064925,0.69677063314,0.0018383957226,1.55458966425,0.82357161794,0.35175874084,0.52833202322,0.48422988003,0.3986353783,0.97026694015,0.9744930724,0.13528452133,2.10515924525,0.5119072977,0.06527227509,0.9738717243,0.82483790954,0.30705514886,1,130796.921994936,248723.255066454,27284.2147716211,8826.53881516832,9552.43226419777,91905.44244656,1.44285012753207,1.6627264889964,1.15635222258162,1.00179545190107,1.06976075541232,1.5363744039879,0.94682193931321,NA,NA,0.0516403228743874,NA,NA,0.0516403228743874,0.371386873310899,0,47154.2948832475,0.000620182815,65481090.2533626,1e-04,1,0.154937028884888,629.215188980103,"1_279_1",1,279,1,1947,FALSE,TRUE,2,0.0494230259576482,3,FALSE
"18",1.804243958,0.81506786135,0.13675577901,1.7709730165,0.333179486641,0.34263460348,0.515092638445,0.328895179194,0.39184968421,0.9017543074,0.72466992001,0.20109269674,2.617571626,0.88338241381,0.09994304004,0.98414484795,0.92332751523,0.30039307794425,1,146371.944449844,168189.823564984,20290.764927718,10458.2539904616,16984.6928754222,36747.9785132019,1.42912682566795,1.64418432704092,1.2514584840322,1.15443093846584,1.11086579112804,1.51532544024507,0.941147860505855,NA,NA,0.0543255121337426,NA,NA,0.0543255121337426,0.333179784570241,0,85655.9394078402,0.001208222735,65481090.2533626,1e-04,1,0.151135921478271,630.894375085831,"1_280_3",1,280,3,1956,FALSE,TRUE,3,0.026132819250144,2,FALSE
"19",1.9672645955,0.78933315256,0.05379280725,0.90783777075,0.336551508959,0.33928697656,0.516015216745,0.327768368257,0.39221247913,0.8899157909,0.68614538501,0.14422004776,2.8765671105,0.85421380357,0.07958193762,0.97273614495,0.83419285892,0.32036648634,1,132366.304650168,167652.875055903,19211.0138700067,10003.2602015031,16135.1597145367,36961.5888345726,1.47107352293026,1.64516521673886,1.16841169173472,1.05542080344835,1.08635644463438,1.50774644293073,0.941897796414731,NA,NA,0.0539782752037194,NA,NA,0.0539782752037194,0.334446495403555,0,82238.8736651483,0.001156033508,65481090.2533626,1e-04,1,0.157793998718262,633.586531162262,"1_282_3",1,282,3,1970,FALSE,TRUE,3,0.0266926751743642,2,FALSE
"20",2.45845825275,0.345254757016,0.24686957262,1.07624683525,0.48976186138,0.38737503559,0.520116425805,0.327414282546,0.3915938944,0.91785014175,0.92309654988,0.117091024309,1.5133681115,0.70072924843,0.10622721498,0.9900658627,0.47004004633,0.31079365189,1,74548.5208900948,167404.894535802,25845.0821868925,4616.88372345537,13548.0973571645,57259.9988091805,1.4506669630121,1.64349344950374,1.13254924816947,1.31948220664273,1.11865226193576,1.62445456572776,0.950321155489567,NA,NA,0.0497531883794359,NA,NA,0.0497531883794359,0.434126085515814,0,8669.79946448286,3.240481521e-05,65481090.2533626,1e-04,1,0.15942907333374,636.212656021118,"1_284_3",1,284,3,1984,FALSE,TRUE,1,0.0898607434829757,3,FALSE
"21",2.58159151975,0.82302412232,0.22854378978,1.541727037,0.61933775622,0.37209581896,0.53926767772,0.309985531346,0.39705885064,0.9320569113,0.79814350621,0.20117007868,2.58560439425,0.60660359618,0.017740619184,0.9996402097,0.81423116409,0.300285539842,1,129076.687556373,159058.141726645,22348.0291305819,10913.4921341017,11080.7023628503,70964.4449571088,1.42890744264476,1.65838140486703,1.25157949312218,1.2887530498205,1.01805636053712,1.5854616860333,0.946325352480254,NA,NA,0.0518808761688229,NA,NA,0.0518808761688229,0.357871830215968,0,46776.2198328937,0.0006144084325,65481090.2533626,1e-04,1,0.152280807495117,636.768314123154,"1_284_6",1,284,6,1987,FALSE,TRUE,1,0.0407577215811648,2,FALSE
"22",2.5781196535,0.65439706974,0.05628045684,0.85893657975,0.72324266362,0.34301392888,0.51736005054,0.62001047988,0.39803363155,0.98749118145,0.98669520136,0.106732972699,2.410182975,0.85529599769,0.27984681522,0.9558183511,0.89603840975,0.32054603222,1,142181.038792301,318340.35114463,27625.6912611171,8293.53489214541,19728.2297716295,79808.6329816077,1.47146173871413,1.66106532696046,1.1194288401454,1.05813656993264,1.38650562523902,1.51618903543849,0.946312119811761,NA,NA,0.0518872709954263,NA,NA,0.0518872709954263,0.367509940334565,0,51232.0372879438,0.0006824626305,65481090.2533626,1e-04,1,0.0509641170501709,221.090883970261,"2_191_5",2,191,5,1335,FALSE,TRUE,2,0.0469636898528856,1,FALSE
"23",2.5781196535,0.54448189213,0.03276407925,1.09763291625,0.63836960934,0.37247450539,0.51314217537,0.60866124926,0.39241278679,0.99657548985,0.70814047533,0.110481714748,2.5903576245,0.85529599769,0.27984681522,0.9558183511,0.89603840975,0.32054603222,1,142181.038792301,311369.344892138,19826.6693150771,6898.44048358969,19728.2297716295,73181.4461950809,1.47146173871413,1.64570729034199,1.12414219387214,1.03302182030165,1.38650562523902,1.5864054705277,0.946093898559108,NA,NA,0.0519926152808496,NA,NA,0.0519926152808496,0.367002089953648,0,51232.0372879438,0.0006824626305,65481090.2533626,1e-04,1,0.053886890411377,227.081167936325,"2_204_4",2,204,4,1425,FALSE,TRUE,2,0.0466554610791578,1,FALSE
"24",2.564165427,0.4827465192,0.24764517018,1.87280444225,0.60717232917,0.27570242428,0.532187246885,0.62332820779,0.39976653673,0.9610733693,0.78614099989,0.112201348411,2.4153722425,0.93267035951,0.19149400395,0.95507061685,0.87203070939,0.3004132137644,1,138240.155436352,320410.0024028,22010.5501193507,6457.86494586372,19527.8027451096,61610.0955496013,1.42916791120547,1.66585812898369,1.12631757642934,1.32081566364301,1.2360629725286,1.37692695512041,0.950029750467051,NA,NA,0.0498988955739165,NA,NA,0.0498988955739165,0.433221791706234,0,11687.034814158,7.848738793e-05,65481090.2533626,1e-04,1,0.0569338798522949,230.427615880966,"2_211_6",2,211,6,1476,FALSE,TRUE,2,0.0892769930286303,1,FALSE
